concept,x1,x2,x3,x4,x5,x6
false,1,1,5,3,6,4
false,3,3,4,5,6,6
false,3,6,4,2,3,2
false,3,2,5,1,6,3
false,5,4,1,5,5,2
false,5,2,2,2,1,1
false,6,6,6,4,4,4
false,2,3,3,5,5,1
false,2,3,3,1,6,1
false,3,6,4,6,5,4
false,6,4,3,3,4,3
false,2,1,5,1,6,2
false,4,3,6,3,4,2
false,5,3,4,3,3,3
false,4,1,1,3,2,3
false,2,5,3,1,5,3
false,1,2,3,1,4,4
false,5,4,5,3,4,1
false,4,2,4,5,2,5
false,4,4,1,2,6,2
false,2,6,3,5,2,1
false,3,6,3,5,4,3
false,5,3,2,1,5,3
false,6,4,6,2,3,3
false,5,6,3,6,3,5
false,6,5,1,4,2,3
false,3,4,2,2,5,4
false,6,4,6,2,4,3
false,6,1,2,6,2,4
false,1,2,6,3,6,2
false,3,5,5,4,2,5
false,2,5,6,1,3,6
false,5,4,3,2,6,3
false,4,1,1,1,1,6
false,2,4,6,1,3,4
false,2,1,5,4,3,4
false,4,5,3,1,6,3
false,4,4,5,1,5,2
false,6,6,2,6,3,1
false,5,4,3,1,3,5
false,2,6,5,4,2,6
false,5,6,4,4,2,4
false,6,4,4,4,1,1
false,2,6,6,3,6,2
false,3,2,1,3,2,5
false,2,4,4,5,2,6
false,4,1,1,6,3,1
false,1,5,3,5,2,4
false,3,5,4,2,4,3
false,6,6,5,3,6,1
false,4,1,3,1,2,3
false,3,1,2,2,3,3
false,6,3,3,5,3,6
false,4,6,1,3,5,3
false,3,2,3,6,6,2
false,5,3,5,5,3,3
false,1,1,2,3,2,3
false,5,3,3,5,5,5
false,1,1,2,2,6,1
false,2,3,6,3,6,3
false,3,3,2,6,3,2
false,4,6,3,5,1,4
false,5,3,2,6,3,3
false,3,1,6,3,6,4
false,6,3,4,6,2,6
false,2,6,2,2,3,6
false,1,2,5,1,5,3
false,3,4,6,4,6,1
false,6,3,5,3,6,3
false,3,4,4,4,4,2
false,6,4,3,2,5,5
false,4,3,6,4,1,6
false,2,5,5,3,3,5
false,3,5,3,5,4,1
false,4,5,4,2,2,4
false,6,6,1,3,1,5
false,5,1,6,3,3,6
false,5,3,6,4,1,2
false,6,3,4,6,6,5
false,5,5,5,5,6,5
false,6,5,5,4,4,4
false,3,6,4,3,2,3
false,3,1,2,6,4,5
false,5,3,1,5,5,4
false,6,4,6,2,3,2
false,6,3,2,6,2,6
false,1,5,3,5,4,3
false,2,5,4,2,1,5
false,5,4,2,6,3,1
false,4,4,4,1,3,6
false,6,1,2,2,3,2
false,2,4,5,2,2,5
false,5,1,4,5,4,4
false,4,6,3,4,6,4
false,4,1,6,6,6,1
false,6,2,2,3,5,3
false,5,1,4,3,6,6
false,4,5,4,5,1,2
false,4,5,4,5,5,6
false,2,1,4,2,1,1
false,5,5,2,1,2,5
false,2,6,6,2,6,3
false,4,3,5,6,2,5
false,1,6,6,6,1,4
false,3,2,6,2,6,2
false,1,4,6,4,2,6
false,5,6,1,6,1,4
false,1,6,5,2,1,2
false,6,4,6,3,6,3
false,6,1,1,4,2,6
false,5,6,6,2,2,6
false,3,2,5,6,1,6
false,6,5,2,3,3,3
false,1,3,4,5,5,4
false,2,3,2,4,3,3
false,2,3,6,5,1,5
false,4,6,3,1,3,6
false,2,2,4,5,6,2
false,5,2,6,5,3,3
false,3,3,3,6,2,4
false,3,4,3,6,3,6
false,2,3,5,2,6,2
false,1,5,4,3,2,5
false,3,3,4,6,1,2
false,6,6,3,2,3,2
false,6,3,6,4,3,2
false,1,3,5,5,4,5
false,6,4,4,2,6,5
false,5,3,2,2,3,5
false,1,5,5,2,5,2
false,3,1,5,5,4,1
false,2,3,3,4,5,4
false,6,1,1,5,3,4
false,2,5,5,6,6,1
false,6,3,6,5,5,1
false,3,1,5,2,4,2
false,5,5,4,3,6,2
false,5,1,1,3,6,4
false,5,1,6,2,5,3
false,6,4,5,1,2,5
false,1,3,2,4,5,1
false,4,5,2,1,6,4
false,3,4,4,5,2,6
false,1,5,5,1,6,2
false,2,1,3,4,3,1
false,1,2,5,2,1,6
false,6,1,1,3,3,3
false,3,5,1,4,4,3
false,6,3,6,5,5,2
false,4,1,6,1,2,6
false,3,3,4,3,5,1
false,2,6,6,6,2,5
false,6,5,2,2,4,2
false,4,2,3,5,6,6
false,1,4,2,1,5,3
false,2,3,3,4,1,4
false,1,6,5,6,2,5
false,1,6,6,5,6,4
false,5,5,5,1,3,3
false,5,2,3,3,1,5
false,5,6,5,5,3,4
false,6,1,4,3,5,6
false,6,6,6,4,6,1
false,6,6,2,6,6,4
false,6,2,4,4,3,1
false,6,5,5,4,1,4
false,4,2,6,3,3,3
false,3,3,6,3,4,1
false,5,4,1,5,6,4
false,2,5,3,6,2,3
false,6,6,1,3,2,5
false,3,1,2,5,4,6
false,4,3,5,6,3,6
false,5,4,4,4,3,1
false,2,2,6,4,4,5
false,3,4,5,5,3,4
false,5,6,5,5,3,6
false,2,1,1,1,5,3
false,6,5,1,6,1,5
false,5,4,6,3,5,6
false,4,3,1,1,5,2
false,5,1,4,3,3,5
false,3,4,3,4,2,6
false,2,6,5,6,3,5
false,5,5,3,3,6,2
false,2,1,6,2,1,5
false,2,2,3,2,6,6
false,4,3,5,4,1,2
false,4,1,3,4,1,4
false,2,2,5,5,5,6
false,1,6,5,3,5,3
false,5,6,5,5,4,1
false,1,1,6,2,1,2
false,3,6,3,5,5,6
false,1,4,4,2,4,2
false,4,6,3,2,4,2
false,5,6,5,2,3,3
false,4,5,6,3,1,3
false,3,6,2,1,6,2
false,6,5,6,3,4,6
false,2,6,6,2,2,4
false,2,5,3,6,4,4
false,3,3,6,6,5,2
false,2,3,1,2,5,6
false,2,4,3,1,5,1
false,2,6,3,5,2,5
false,1,5,6,5,3,6
false,5,6,4,3,4,2
false,6,6,6,6,4,6
false,6,5,4,2,3,3
false,1,2,5,2,3,1
false,5,4,6,4,5,4
false,1,6,1,2,6,5
false,2,6,6,5,6,2
false,5,4,3,4,3,5
false,6,6,6,4,6,6
false,6,3,1,5,3,5
false,3,6,6,2,3,1
false,5,4,4,4,4,1
false,4,4,5,1,6,4
false,4,2,1,5,4,6
false,5,5,3,5,4,1
false,4,3,4,4,1,6
false,4,3,2,3,5,2
false,6,1,3,1,6,6
false,1,1,5,1,6,2
false,1,5,3,4,5,3
false,5,3,4,5,1,1
false,2,4,1,5,4,4
false,5,6,2,6,5,6
false,4,4,4,1,6,1
false,3,5,5,1,2,1
false,5,5,1,2,2,5
false,1,6,3,4,4,1
false,2,2,4,6,1,4
false,2,1,1,1,6,2
false,5,3,3,5,4,2
false,6,5,5,5,6,3
false,1,6,4,1,6,5
false,4,4,5,5,1,4
false,4,5,5,4,3,1
false,6,4,3,6,5,3
false,4,3,4,2,3,6
false,6,1,2,5,3,6
false,1,1,4,2,2,4
false,4,2,1,4,6,5
false,3,3,2,2,5,2
false,1,4,5,6,1,4
false,4,3,1,5,2,1
false,2,2,4,5,1,6
false,6,3,3,3,5,5
false,6,5,2,5,2,3
false,2,6,1,6,4,2
false,6,3,6,1,2,6
false,6,5,5,6,4,4
false,3,2,5,1,3,3
false,2,3,2,2,6,1
false,6,5,2,1,5,1
false,3,3,1,4,3,1
false,2,4,4,5,5,5
false,3,6,1,1,5,5
false,2,1,6,2,5,5
false,3,3,6,5,4,1
false,5,4,1,4,4,5
false,2,5,1,4,3,5
false,6,2,1,1,1,4
false,4,2,5,1,3,2
false,2,5,3,5,6,1
false,3,1,5,1,2,2
false,4,3,3,4,1,1
false,3,1,3,6,3,5
false,6,6,2,5,2,4
false,4,5,1,6,4,6
false,2,3,3,6,5,6
false,2,3,5,1,4,4
false,4,4,5,6,1,5
false,5,1,2,4,2,5
false,6,1,1,2,4,5
false,2,2,6,3,6,1
false,6,4,6,2,5,6
false,2,2,3,5,6,5
false,1,6,6,4,2,4
false,6,6,2,4,6,4
false,2,2,6,5,6,2
false,6,4,6,3,3,3
false,1,4,1,1,3,1
false,5,5,4,4,1,5
false,2,4,4,6,2,6
false,5,2,2,1,2,5
false,3,4,4,2,2,6
false,2,2,5,3,3,5
false,5,2,4,2,6,4
false,5,4,3,3,4,1
false,3,3,2,2,1,2
false,5,4,2,4,5,6
false,5,3,1,5,5,2
false,4,4,4,1,5,6
false,4,6,6,6,4,6
false,6,1,5,2,4,3
false,1,1,5,1,2,1
false,5,4,6,4,6,5
false,1,5,5,3,5,4
false,2,4,1,2,2,2
false,4,6,5,4,6,1
false,6,6,6,4,4,5
false,4,4,4,2,6,3
false,1,4,4,2,4,4
false,3,5,6,4,1,6
false,1,4,2,2,6,5
false,6,4,2,1,1,1
false,6,2,5,5,3,5
false,5,3,2,6,5,6
false,4,6,3,3,6,3
false,2,4,3,6,3,5
false,6,4,6,4,4,6
false,4,5,1,6,2,3
false,5,3,3,4,5,6
false,6,6,4,1,3,1
false,1,2,1,3,1,3
false,3,5,3,3,3,3
false,3,1,3,1,5,4
false,2,3,2,4,5,1
false,2,4,6,2,2,5
false,2,4,2,6,1,2
false,5,1,6,5,2,3
false,4,6,1,6,4,1
false,2,1,3,3,3,5
false,5,1,4,2,2,5
false,4,1,6,4,5,6
false,3,6,4,6,3,2
false,1,5,6,4,4,1
false,5,1,4,5,2,5
false,6,6,3,5,2,4
false,2,1,3,4,1,3
false,3,5,3,2,6,6
false,1,1,2,6,4,3
false,3,2,4,3,2,2
false,6,4,4,4,4,3
false,4,4,1,5,2,4
false,2,2,6,4,6,4
false,5,3,4,1,4,2
false,4,2,3,2,5,4
false,5,1,3,2,4,5
false,6,3,3,5,1,6
false,2,6,3,5,5,6
false,6,2,5,3,4,5
false,5,6,1,4,5,3
false,1,2,1,3,3,4
false,4,2,1,3,3,2
false,3,6,4,5,5,6
false,3,4,3,1,4,6
false,2,1,1,3,4,1
false,1,5,4,4,6,2
false,1,4,5,2,2,5
false,6,4,3,2,1,6
false,6,5,6,3,3,4
false,4,3,2,1,6,3
false,6,2,2,2,1,4
false,1,4,6,2,5,5
false,4,2,5,5,6,3
false,3,4,1,4,5,3
false,4,5,4,6,3,1
false,6,3,6,2,6,2
false,3,2,5,4,5,4
false,4,6,2,3,1,6
false,5,4,6,6,4,2
false,1,2,3,1,2,4
false,1,5,3,5,3,5
false,3,5,5,5,1,2
false,4,3,1,6,5,4
false,3,4,6,3,6,4
false,3,5,2,1,1,5
false,2,4,6,6,3,3
false,3,4,5,3,3,2
false,3,6,3,1,1,6
false,6,3,1,4,4,4
false,5,4,2,2,6,3
false,5,1,5,4,4,4
false,3,6,6,2,3,6
false,3,5,2,6,1,6
false,5,2,5,4,2,1
false,4,5,3,1,3,5
false,5,2,2,5,1,5
false,1,6,1,1,2,4
false,6,5,1,2,6,2
false,1,2,6,4,4,3
false,2,6,3,5,4,1
false,6,6,3,4,3,2
false,3,3,5,3,4,3
false,2,1,4,1,6,2
false,3,4,6,6,3,4
false,2,5,6,4,2,2
false,1,5,3,5,5,2
false,6,2,1,3,1,3
false,6,5,5,4,4,1
false,4,4,3,3,6,6
false,4,3,4,2,3,3
false,2,3,6,2,1,6
false,6,3,5,1,3,6
false,2,3,1,1,6,1
false,1,1,1,3,3,3
false,4,3,2,4,5,6
false,6,4,5,2,5,1
false,3,3,5,6,5,6
false,6,3,1,6,4,1
false,5,6,5,2,2,6
false,1,2,6,6,3,4
false,1,3,3,1,5,4
false,1,3,6,3,5,4
false,4,5,2,1,4,6
false,5,3,6,4,1,3
false,1,6,5,4,6,2
false,4,4,1,4,3,3
false,5,3,5,2,4,2
false,1,5,4,5,6,5
false,3,6,4,1,4,1
false,6,5,1,5,6,1
false,1,5,2,6,4,3
false,1,2,6,2,5,4
false,2,3,2,3,3,3
false,1,2,3,1,6,2
false,6,5,1,2,4,4
false,4,4,5,6,2,3
false,6,1,2,1,4,6
false,5,3,5,6,6,6
false,2,1,6,5,5,4
false,3,2,1,5,3,2
false,1,3,1,3,5,4
false,5,3,6,6,6,6
false,6,4,5,5,2,2
false,6,4,1,2,4,3
false,1,2,3,4,3,6
false,2,3,1,2,5,2
false,1,1,4,1,3,6
false,6,3,3,2,3,5
false,1,1,1,2,1,3
false,1,6,6,6,2,3
false,3,1,2,4,4,2
false,5,1,2,2,1,1
false,5,1,1,3,6,5
false,6,5,4,6,6,2
false,5,2,1,1,5,1
false,6,1,2,5,1,1
false,3,4,3,3,5,1
false,2,6,2,1,6,4
false,4,2,6,2,3,2
false,1,1,5,5,6,1
false,4,4,5,6,4,2
false,4,2,6,1,4,6
false,2,1,6,6,4,2
false,5,6,1,3,4,5
false,4,1,5,4,5,2
false,2,1,5,2,2,3
false,1,1,2,6,1,2
false,2,5,2,2,5,3
false,6,5,2,4,1,6
false,6,5,3,1,6,5
false,1,1,1,1,4,5
false,2,3,5,4,4,6
false,6,2,2,4,2,4
false,5,4,6,2,6,3
false,1,3,5,5,5,2
false,1,5,2,6,1,6
false,6,2,3,4,5,5
false,6,5,4,6,6,1
false,5,5,6,4,1,1
false,4,6,5,2,2,5
false,6,1,4,5,6,4
false,5,6,2,2,1,1
false,6,1,2,5,3,3
false,6,6,5,3,4,6
false,5,5,1,6,1,3
false,4,6,1,2,4,5
false,4,5,5,1,4,2
false,1,1,6,3,5,3
false,4,1,6,3,2,1
false,6,4,5,6,4,1
false,4,6,1,1,6,2
false,1,2,6,3,3,4
false,5,4,6,2,1,5
false,6,4,6,2,1,1
false,5,2,3,5,4,2
false,6,1,6,5,2,2
false,1,5,1,5,3,5
false,6,2,6,6,5,1
false,6,3,5,4,5,5
false,6,3,6,3,6,4
false,2,2,4,4,2,6
false,5,6,3,3,1,3
false,1,4,3,5,6,5
false,1,2,6,5,3,3
false,5,1,3,4,2,1
false,6,3,5,3,6,2
false,4,6,2,3,5,4
false,5,2,2,4,4,6
false,5,5,3,3,4,4
false,3,5,5,4,2,2
false,5,5,6,2,5,5
false,5,2,1,6,4,2
false,6,6,6,4,2,1
false,5,4,2,2,6,5
false,2,6,1,4,5,3
false,6,5,1,6,4,2
false,4,4,4,5,3,6
false,5,3,5,6,4,1
false,2,5,1,5,3,5
false,4,2,3,1,3,3
false,5,3,5,4,5,2
false,2,4,2,5,4,3
false,4,4,6,1,2,2
false,5,1,4,6,6,2
false,5,4,6,5,3,2
false,3,6,2,1,3,6
false,1,2,6,2,2,3
false,5,5,3,3,3,2
false,4,2,6,2,3,3
false,1,2,1,3,1,1
false,2,2,2,1,6,6
false,5,1,3,3,1,3
false,4,5,4,2,2,4
false,6,2,5,5,5,2
false,5,3,6,1,3,4
false,5,4,4,5,2,4
false,6,2,6,4,2,5
false,2,4,3,6,2,2
false,4,4,2,1,4,4
false,5,5,5,3,5,1
false,6,2,3,3,5,2
false,1,2,1,1,4,3
false,6,1,2,6,4,5
false,4,5,5,5,4,4
false,4,2,3,6,5,2
false,5,3,4,6,6,3
false,5,5,2,3,4,3
false,5,5,5,1,1,4
false,3,4,2,5,3,3
false,6,1,2,2,6,4
false,4,2,4,5,1,6
false,6,4,5,4,6,4
false,5,3,5,1,5,1
false,4,2,5,3,1,1
false,5,4,3,3,5,5
false,1,6,5,4,3,1
false,1,3,6,3,5,3
false,2,3,6,3,6,5
false,1,4,6,1,2,3
false,5,3,6,5,4,5
false,4,1,4,2,6,6
false,5,1,5,1,5,5
false,6,5,1,5,1,3
false,3,4,3,3,3,5
false,4,2,2,5,6,5
false,2,5,1,6,5,1
false,5,6,5,1,2,4
false,6,3,5,3,3,6
false,3,5,5,5,6,5
false,2,2,1,6,6,4
false,6,5,4,2,5,2
false,6,1,6,2,6,2
false,6,3,1,5,5,2
false,2,6,6,6,4,2
false,3,6,1,2,3,5
false,6,3,6,2,5,2
false,1,2,5,4,5,5
false,6,5,3,3,2,1
false,1,6,2,6,3,1
false,2,5,1,6,6,1
false,5,5,4,4,5,2
false,1,3,4,6,4,1
false,4,6,3,3,3,4
false,3,4,4,1,4,3
false,6,3,4,6,4,3
false,6,2,1,1,2,3
false,3,4,5,6,4,5
false,5,6,4,2,2,4
false,3,6,4,6,1,5
false,5,4,1,4,2,6
false,5,6,4,4,3,1
false,5,2,5,4,4,4
false,5,5,6,5,5,2
false,3,3,5,1,4,1
false,1,5,2,5,5,3
false,5,5,4,6,4,6
false,2,4,6,4,2,3
false,6,5,3,3,5,1
false,1,1,6,4,5,2
false,1,4,1,1,1,4
false,6,3,5,5,1,3
false,3,2,6,5,3,3
false,1,2,1,2,6,2
false,4,3,1,1,1,3
false,5,6,3,5,6,2
false,1,1,1,1,2,4
false,5,4,3,1,5,1
false,4,4,1,6,4,6
false,3,6,3,4,4,2
false,6,6,1,5,5,5
false,4,4,3,6,3,6
false,6,1,4,3,6,5
false,4,6,1,2,5,5
false,2,3,5,3,1,1
false,4,1,5,6,6,4
false,3,6,3,4,3,1
false,5,2,5,5,3,3
false,4,4,3,3,6,1
false,4,2,6,6,1,1
false,4,4,4,3,5,3
false,6,5,3,1,3,6
false,3,3,3,5,4,4
false,2,5,3,6,6,5
false,6,4,5,4,5,2
false,2,1,3,5,6,5
false,4,5,1,6,4,1
false,1,6,6,6,1,5
false,2,1,5,5,3,4
false,4,1,4,3,5,4
false,3,5,2,5,1,4
false,5,4,1,2,2,5
false,6,4,4,5,1,4
false,4,3,6,4,3,5
false,4,5,5,5,6,1
false,1,2,6,1,3,1
false,5,1,6,2,3,4
false,2,4,6,4,6,2
false,6,6,1,5,3,3
false,1,1,3,3,4,5
false,4,2,5,1,5,4
false,2,5,1,5,5,6
false,5,2,1,6,5,6
false,2,1,4,3,3,2
false,4,3,1,2,3,1
false,1,3,3,1,6,5
false,1,5,3,4,4,5
false,6,5,4,1,6,4
false,3,4,5,2,5,3
false,1,1,3,5,3,3
false,5,2,2,5,3,2
false,5,5,5,5,4,3
false,2,6,3,6,2,5
false,2,5,1,3,5,4
false,4,3,3,4,5,1
false,4,3,1,1,2,1
false,6,5,4,4,6,1
false,6,2,5,3,6,6
false,3,1,6,5,2,5
false,3,4,3,1,1,5
false,5,6,2,3,2,5
false,2,3,5,6,3,2
false,2,4,2,2,5,5
false,6,1,5,5,3,6
false,6,2,1,6,1,4
false,3,4,2,4,5,2
false,4,1,1,3,4,6
false,5,2,3,6,3,2
false,2,4,3,1,6,1
false,2,5,3,1,6,4
false,1,1,1,1,2,2
false,4,2,3,1,2,4
false,3,6,6,3,5,5
false,5,3,5,2,6,4
false,6,1,5,2,2,6
false,3,2,2,3,1,4
false,6,3,1,4,2,6
false,6,6,4,6,2,3
false,5,2,6,4,4,1
false,6,6,3,3,5,4
false,5,4,5,1,4,5
false,2,1,1,5,3,3
false,6,2,6,6,3,3
false,3,6,5,3,2,4
false,5,3,3,5,3,1
false,4,1,6,1,5,2
false,1,1,2,1,3,4
false,5,2,6,3,6,6
false,1,6,3,4,5,6
false,3,1,4,2,4,5
false,6,4,6,3,6,6
false,2,2,6,3,6,6
false,5,4,2,4,1,1
false,6,2,4,5,6,4
false,4,3,5,1,4,3
false,5,5,6,1,5,2
false,2,3,5,4,2,1
false,6,4,2,6,4,5
false,4,6,4,5,4,6
false,6,6,1,1,6,6
false,1,2,6,3,4,5
false,6,6,5,5,3,3
false,6,1,5,1,6,4
false,2,4,6,3,5,6
false,5,4,2,1,5,2
false,3,3,5,2,4,6
false,1,3,3,3,3,3
false,4,5,2,3,6,6
false,5,4,1,5,4,3
false,5,6,4,5,6,5
false,3,4,3,5,3,6
false,1,1,5,2,1,4
false,5,3,1,2,5,5
false,3,1,2,6,5,2
false,6,5,6,2,6,6
false,4,1,3,2,6,1
false,6,2,4,4,5,4
false,5,6,3,1,4,6
false,5,3,1,1,1,4
false,4,1,3,5,1,6
false,5,2,1,3,1,3
false,2,5,6,1,6,3
false,4,6,2,6,2,2
false,1,6,6,1,1,4
false,6,2,2,3,1,1
false,2,6,2,2,5,5
false,6,3,5,4,6,6
false,5,2,2,6,3,4
false,4,1,4,3,3,5
false,1,6,2,4,5,6
false,3,3,6,5,1,1
false,5,5,3,6,4,4
false,6,6,2,4,1,3
false,6,1,3,4,2,5
false,6,6,1,1,1,5
false,4,5,3,4,2,1
false,4,2,1,1,6,1
false,3,5,4,6,6,4
false,2,1,3,1,4,2
false,5,6,2,5,4,6
false,6,4,6,6,1,3
false,5,3,3,6,4,3
false,2,5,1,2,2,4
false,2,3,5,4,5,5
false,4,6,2,6,2,2
false,3,4,2,5,6,1
false,4,5,5,6,5,3
false,2,6,3,4,2,6
false,5,2,5,2,1,1
false,6,1,6,2,2,6
false,3,2,5,2,4,4
false,6,6,3,3,4,4
false,2,4,1,5,6,6
false,5,5,5,2,1,6
false,2,4,4,6,4,2
false,6,3,6,5,6,6
false,3,6,5,1,1,4
false,3,2,5,2,1,6
false,2,3,5,2,3,2
false,1,6,5,4,5,5
false,3,2,6,5,1,4
false,4,4,5,3,4,4
false,5,6,1,3,5,3
false,5,4,2,6,2,4
false,6,5,3,4,2,5
false,3,3,2,2,6,4
false,5,5,6,6,6,6
false,2,6,5,1,4,5
false,1,2,1,1,2,6
false,4,1,6,4,5,5
false,4,2,3,5,3,6
false,1,3,5,6,6,3
false,3,6,4,3,4,1
false,1,4,5,1,2,6
false,5,2,3,4,3,3
false,5,2,6,4,2,4
false,6,3,4,4,2,2
false,6,4,6,4,1,5
false,1,4,4,2,6,4
false,5,5,2,4,4,1
false,5,3,4,3,6,2
false,2,5,4,5,1,2
false,6,3,6,6,6,4
false,4,2,3,6,1,1
false,6,6,3,2,2,1
false,4,6,6,4,1,6
false,3,5,4,4,5,6
false,2,1,4,5,4,1
false,3,5,2,4,1,5
false,2,6,3,3,1,1
false,2,2,4,2,1,4
false,4,6,6,5,2,2
false,1,2,6,6,5,5
false,3,4,5,6,5,4
false,6,6,6,6,1,2
false,6,6,5,6,1,2
false,1,4,4,1,3,3
false,3,3,4,1,6,5
false,2,6,3,4,3,6
false,1,5,2,1,3,3
false,6,2,3,4,5,4
false,1,3,4,6,4,6
false,4,1,5,5,5,4
false,2,6,2,3,1,5
false,6,4,6,5,3,6
false,2,3,1,6,3,6
false,4,6,5,2,5,2
false,2,6,6,5,6,3
false,5,4,4,5,1,2
false,4,4,5,5,2,6
false,3,6,2,1,6,1
false,6,3,3,4,5,5
false,1,3,6,6,5,4
false,1,2,6,4,2,2
false,4,5,2,5,4,5
false,3,1,3,5,2,5
false,6,6,5,4,5,2
false,3,5,4,2,1,6
false,4,2,6,3,5,5
false,1,5,2,2,6,4
false,2,2,6,2,5,5
false,3,6,4,1,5,1
false,6,3,2,3,3,2
false,6,3,2,4,2,4
false,2,1,6,4,2,5
false,5,5,5,2,6,6
false,2,2,2,2,2,4
false,5,5,2,5,4,1
false,6,1,3,6,2,5
false,2,5,2,2,2,2
false,5,6,1,4,2,2
false,5,2,4,2,3,4
false,5,1,5,3,2,1
false,2,6,4,4,6,6
false,6,2,1,2,6,4
false,2,4,3,5,2,1
false,2,5,6,4,3,1
false,3,3,5,4,2,6
false,1,2,3,6,1,4
false,5,6,6,5,4,1
false,2,1,5,6,5,3
false,6,2,4,3,6,5
false,3,6,2,1,3,2
false,6,5,6,2,2,5
false,1,6,1,5,6,4
false,6,1,2,5,6,6
false,1,5,6,6,2,3
false,4,6,3,3,5,1
false,3,5,1,6,4,6
false,4,6,6,5,3,1
false,2,5,3,6,6,3
false,6,3,5,1,5,2
false,4,5,2,2,1,2
false,4,1,4,1,1,5
false,5,2,5,2,4,1
false,1,1,6,3,2,6
false,2,6,3,5,2,4
false,5,4,3,6,5,1
false,4,3,1,6,2,3
false,1,3,1,4,1,1
false,2,5,5,5,1,5
false,6,5,4,4,6,5
false,4,4,5,3,4,4
false,6,1,2,4,3,5
false,2,6,3,1,2,3
false,3,1,1,2,1,5
false,6,2,5,2,1,5
false,6,6,5,4,3,1
false,6,6,5,3,3,6
false,1,3,2,3,4,6
false,2,1,5,3,3,6
false,5,5,1,1,5,4
false,4,2,5,3,4,6
false,5,2,5,6,3,2
false,5,5,3,6,6,5
false,4,3,6,5,4,2
false,2,2,3,5,5,6
false,4,4,1,4,4,2
false,6,1,5,4,3,3
false,5,4,1,6,3,1
false,5,1,1,5,6,5
false,4,5,3,4,5,5
false,4,1,3,2,1,3
false,5,5,6,6,4,2
false,3,2,5,4,3,5
false,1,5,5,3,5,3
false,6,2,5,3,6,1
false,6,1,5,4,5,1
false,6,2,1,5,6,1
false,6,3,4,6,4,3
false,4,5,5,2,4,1
false,3,6,1,3,1,6
false,3,2,5,3,5,6
false,4,5,5,4,3,6
false,3,4,1,5,5,3
false,6,3,2,5,2,5
false,3,6,3,6,2,6
false,6,4,2,2,6,6
false,2,3,6,1,3,5
false,1,2,5,4,6,3
false,4,3,4,6,2,5
false,4,3,4,4,2,3
false,1,5,6,6,6,2
false,6,2,4,1,1,2
false,1,4,6,4,3,6
false,2,2,6,6,6,6
false,2,1,4,2,6,1
false,5,3,6,3,6,5
false,1,4,2,1,4,4
false,1,6,1,1,1,4
false,3,2,5,2,6,4
false,1,4,3,6,5,4
false,2,5,5,5,2,4
false,3,4,2,3,2,6
false,5,3,3,5,3,1
false,6,1,1,4,6,4
false,4,6,2,6,5,1
false,5,6,1,5,6,6
false,3,5,2,2,5,4
false,6,1,3,5,4,1
false,3,6,4,6,4,3
false,2,6,5,6,2,5
false,5,1,3,5,1,1
false,3,3,2,3,3,3
false,6,1,3,1,5,4
false,6,1,6,5,5,2
false,6,5,3,6,3,4
false,4,1,3,2,2,4
false,1,4,6,4,5,3
false,6,2,3,4,6,2
false,3,6,4,1,5,3
false,6,6,3,4,4,6
false,4,3,6,1,3,5
false,3,3,6,3,5,3
false,5,5,3,2,6,1
false,3,6,4,3,3,5
false,6,1,1,5,5,1
false,5,5,2,4,1,2
false,3,4,5,6,5,5
false,6,3,5,2,6,4
false,2,5,4,6,5,3
false,2,6,1,6,4,5
false,6,6,1,1,3,4
false,4,5,3,3,3,4
false,5,4,4,6,5,6
false,3,6,1,4,4,3
false,3,6,3,1,4,3
false,2,6,5,4,4,2
false,3,4,3,6,2,5
false,4,1,5,3,3,1
false,6,3,3,6,1,6
false,5,5,1,3,6,6
false,3,2,2,5,5,2
false,1,4,5,2,6,2
false,2,2,5,1,6,5
false,2,2,1,1,1,6
false,6,5,2,5,6,5
false,1,2,2,1,1,5
false,2,1,2,4,3,4
false,3,2,1,3,1,2
false,4,5,6,5,3,1
false,4,1,3,6,1,1
false,6,4,1,6,1,6
false,2,2,2,1,4,2
false,5,4,3,2,3,2
false,6,3,4,1,2,5
false,1,1,5,1,6,6
false,1,5,3,2,6,2
false,2,4,1,5,2,3
false,1,5,6,4,4,3
false,6,3,3,4,6,5
false,6,3,2,5,2,6
false,4,5,2,2,4,3
false,6,6,2,5,5,3
false,2,5,3,3,4,5
false,6,5,6,4,6,6
false,3,6,3,1,5,2
false,3,4,2,3,1,4
false,3,6,2,1,2,5
false,5,1,5,4,6,1
false,1,3,4,4,2,3
false,4,5,1,5,5,4
false,2,2,6,6,6,2
false,6,2,2,4,5,5
false,1,1,6,6,2,1
false,3,5,2,5,3,1
false,5,4,4,3,5,4
false,1,5,2,2,3,3
false,6,6,1,2,1,6
false,6,1,3,4,6,6
false,3,3,2,5,6,6
false,6,4,4,4,6,1
false,2,4,2,6,4,6
false,4,1,4,1,4,6
false,1,3,5,3,4,5
false,2,4,2,4,2,2
false,5,1,3,5,5,6
false,2,2,4,4,6,3
false,4,6,6,1,5,1
false,5,6,4,2,1,5
false,3,1,3,1,4,2
false,2,1,3,4,5,5
false,6,3,2,1,6,2
false,5,6,4,5,6,4
false,4,3,6,4,5,6
false,6,3,6,5,6,6
false,4,1,5,6,3,3
false,1,6,5,4,4,5
false,6,2,1,5,2,4
false,5,1,3,6,6,3
false,6,3,4,4,3,5
false,5,2,2,1,2,3
